1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
1.000000e-03,1.994737e-03,3.978974e-03,7.937005e-03,1.583223e-02,3.158114e-02,6.299605e-02,1.256605e-01,2.506597e-01,5.000000e-01
